2231.7347785095,26,56604,41,87,61,1032,F,30,29,0,0,0,38,633,622
2231.897733584,26,56767,41,87,61,1024,F,30,29,0,0,0,35,598,583
2232.061510843,26,56931,36,87,61,1028,F,30,29,44,567,563,0,0,0
2232.221448796,26,57091,36,87,61,1032,F,30,29,0,0,0,40,564,551
2232.3830202315003,26,57252,43,87,61,1004,F,30,29,43,683,674,0,0,0
2232.543513599,26,57414,42,87,61,1036,F,30,29,0,0,0,35,604,589
2232.7040310805,26,57574,42,87,61,1144,F,30,29,37,514,506,0,0,0
2232.864197158,26,57734,35,87,61,1036,F,30,29,0,0,0,37,459,452
2233.025084742,26,57895,43,87,61,1016,F,30,29,43,375,362,0,0,0
2233.1849930865,26,58055,42,87,61,1016,F,30,29,37,379,369,0,0,0
2233.345834369,26,58216,41,87,61,1032,F,30,29,0,0,0,34,465,457
2233.5061423725,26,58376,42,87,61,1020,F,30,29,42,441,417,0,0,0
2233.6960358895,26,58567,35,87,61,1028,F,30,29,0,0,0,41,382,363
2233.856615793,26,58727,43,87,61,1028,F,30,29,0,0,0,41,447,439
2234.0163615855,26,58887,41,87,61,1016,F,30,29,44,518,514,0,0,0
2234.209195636,26,59080,39,87,61,1036,F,30,29,0,0,0,35,542,514
2234.369059345,26,59240,37,87,61,1032,F,30,29,0,0,0,40,395,385
2234.5284078995,26,59399,36,87,61,1024,F,30,29,44,396,382,0,0,0
2234.718354307,26,59589,42,87,61,1032,F,30,29,0,0,0,42,440,433
2234.8850200674997,26,59756,40,87,61,1036,F,30,29,0,0,0,35,456,451
2235.0462155155,26,59917,43,87,61,1028,F,30,29,0,0,0,34,508,502
2235.20580321,26,60077,35,87,61,1032,F,30,29,0,0,0,41,548,544
2235.3651221295004,26,60236,43,87,61,1020,F,30,29,44,579,566,0,0,0
2235.5243967005,26,60396,44,87,61,1020,F,30,29,44,588,575,0,0,0
2235.684528794,26,60555,43,87,61,1016,F,30,29,44,584,566,0,0,0
2235.8453331234996,26,60717,44,87,61,1016,F,30,29,43,507,495,0,0,0
2236.0044863665,26,60876,41,87,61,1028,F,30,29,44,508,503,0,0,0
2236.1640770559998,26,61035,43,87,61,1012,F,30,29,44,500,478,0,0,0
2236.3234704025,26,61195,40,87,61,1044,F,30,29,0,0,0,42,522,518
2236.482940129,26,61355,36,87,61,1020,F,30,29,43,587,574,0,0,0
2236.642920582,26,61514,43,87,61,1012,F,30,29,36,593,580,0,0,0
2236.8030473885,26,61675,36,87,61,1024,F,30,29,43,539,516,0,0,0
2236.9634008605,26,61835,43,87,61,1012,F,30,29,36,513,478,0,0,0
2237.1226048855,26,61995,44,87,61,1012,F,30,29,43,515,500,0,0,0
2237.282216304,26,62154,44,87,61,1012,F,30,29,36,525,474,0,0,0
2237.473036171,26,62345,35,87,61,1036,F,30,29,0,0,0,38,497,485
2237.6332015710004,26,62505,36,87,61,1028,F,30,29,44,536,521,0,0,0
2237.792495699,26,62665,41,87,61,1040,F,30,29,0,0,0,38,654,643
2237.952131805,26,62824,36,87,61,1020,F,30,29,44,702,687,0,0,0
2238.1112958555,26,62984,43,87,61,1012,F,30,29,37,595,586,0,0,0
2238.2715010735,26,63144,40,87,61,1040,F,30,29,0,0,0,37,476,462
2238.431984467,26,63305,36,87,61,1028,F,30,29,42,389,374,0,0,0
2238.622949125,26,63495,42,87,61,1032,F,30,29,0,0,0,38,503,492
2238.7828724425,26,63656,35,87,61,1032,F,30,29,0,0,0,39,532,526
2238.942656907,26,63815,41,87,61,1004,F,30,29,0,0,0,35,584,568
2239.1023497574997,26,63975,42,87,61,1024,F,30,29,0,0,0,35,450,434
2239.2626041935,26,64135,36,87,61,1016,F,30,29,36,530,510,0,0,0
2239.422050509,26,64295,35,87,61,1036,F,30,29,0,0,0,41,526,511
2239.5822864035,26,64455,35,87,61,1028,F,30,29,0,0,0,35,570,566
2239.74170488,26,64614,36,87,61,1012,F,30,29,37,585,580,0,0,0
2239.9016259845002,26,64775,36,87,61,1028,F,30,29,0,0,0,34,625,604
2240.0611767525,26,64935,36,87,61,1012,F,30,29,36,660,640,0,0,0
2240.22060351,26,65094,35,87,61,1028,F,30,29,0,0,0,35,713,647
2240.3806538325,26,65254,36,87,61,1012,F,30,29,36,679,604,0,0,0
2240.5405077494997,26,65414,35,87,61,1032,F,30,29,0,0,0,34,622,607
2240.6999682574997,26,65535,36,87,61,1016,F,30,29,39,404,389,0,0,0
2240.8602094645,26,65535,36,87,61,1012,F,30,29,37,384,367,0,0,0
2241.019577212,26,65535,40,87,61,1016,F,30,29,36,395,377,0,0,0
2241.2108939515,26,65535,35,87,61,1032,F,30,29,36,425,408,0,0,0
2241.372301143,26,65535,36,87,61,1020,F,30,29,36,469,455,0,0,0
2241.5316592030003,26,65535,41,87,61,1012,F,30,29,44,457,436,0,0,0
2241.691925228,26,65535,36,87,61,1012,F,30,29,37,388,379,0,0,0
2241.8517767495,26,65535,37,87,61,1012,F,30,29,36,415,410,0,0,0
2242.0117497544998,26,65535,36,87,61,1016,F,30,29,36,439,425,0,0,0
2242.172169581,26,65535,35,87,61,1036,F,30,29,0,0,0,34,479,468
2242.3321127165,26,65535,36,87,61,1016,F,30,29,42,568,550,0,0,0
2242.49141497,26,65535,35,87,61,1036,F,30,29,0,0,0,35,535,519
2242.6507810505,26,65535,37,87,61,1016,F,30,29,37,421,409,0,0,0
2242.8103528595,26,65535,39,87,61,1036,F,30,29,0,0,0,34,468,452
2242.9695669885,26,65535,43,87,61,1004,F,30,29,37,537,527,0,0,0
2243.130150303,26,65535,42,87,61,1028,F,30,29,0,0,0,35,577,562
2243.319074163,26,65535,37,87,61,1032,F,30,29,42,578,558,0,0,0
2243.4802519024997,26,65535,36,87,61,1036,F,30,29,0,0,0,36,495,481
2243.639889128,26,65535,40,87,61,1032,F,30,29,0,0,0,35,456,403
2243.7998134875,26,65535,36,87,61,1032,F,30,29,0,0,0,36,503,501
2243.9597687064997,26,65535,36,87,61,1028,F,30,29,0,0,0,38,466,450
2244.119250152,26,65535,38,87,61,1012,F,30,29,38,440,418,0,0,0
2244.279176256,26,65535,36,87,61,1036,F,30,29,0,0,0,34,458,447
2244.439050173,26,65535,36,87,61,1024,F,30,29,37,532,517,0,0,0
2244.5989535695,26,65535,43,87,61,1008,F,30,29,36,596,582,0,0,0
2244.7585497540003,26,65535,44,87,61,1008,F,30,29,39,568,549,0,0,0
2244.9476063735,26,65535,35,87,61,1028,F,30,29,0,0,0,34,497,480
2245.1085498949997,26,65535,40,87,61,1020,F,30,29,43,542,515,0,0,0
2245.2686645925,26,65535,36,87,61,1020,F,30,29,44,585,572,0,0,0
2245.4886894015,26,65535,35,87,61,1036,F,30,29,36,643,591,0,0,0
2245.6503552895,26,65535,36,87,61,1016,F,30,29,37,657,650,0,0,0
2245.8091484045,26,65535,36,87,61,1012,F,30,29,36,664,547,0,0,0
2245.9685415425,26,65535,35,87,61,1036,F,30,29,0,0,0,35,651,636
2246.1280435344997,26,65535,36,87,61,1112,F,30,29,36,581,562,0,0,0
2246.2875719844997,26,65535,36,87,61,1040,F,30,29,0,0,0,35,545,530
2246.4475041825,26,65535,37,87,61,1020,F,30,29,41,608,599,0,0,0
2246.6083065069997,26,65535,38,87,61,1024,F,30,29,36,503,483,0,0,0
2246.767936415,26,65535,36,87,61,1024,F,30,29,0,0,0,35,433,358
2246.9272036419998,26,65535,36,87,61,1016,F,30,29,39,441,429,0,0,0
2247.1175121315,26,65535,36,87,61,1016,F,30,29,37,483,477,0,0,0
2247.3071687744996,26,65535,35,87,61,1032,F,30,29,0,0,0,35,448,432
2247.4672561019997,26,65535,41,87,61,1032,F,30,29,0,0,0,35,408,393
2247.6274305385,26,65535,36,87,61,1028,F,30,29,0,0,0,34,492,479
2247.786577688,26,65535,36,87,61,1012,F,30,29,37,542,528,0,0,0
2247.9460855654997,26,65535,36,87,61,1016,F,30,29,44,565,554,0,0,0
2248.105947686,26,65535,38,87,61,1024,F,30,29,43,601,592,0,0,0
2248.2661160805,26,65535,36,87,61,1012,F,30,29,36,581,568,0,0,0
2248.4250782569998,26,65535,35,87,61,1036,F,30,29,0,0,0,35,542,526
2248.5844645204998,26,65535,42,87,61,1012,F,30,29,41,490,480,0,0,0
2248.744446302,26,65535,42,87,61,1008,F,30,29,36,515,482,0,0,0
2248.9035483999996,26,65535,37,87,61,1020,F,30,29,37,531,523,0,0,0
2249.063387265,26,65535,43,87,61,1008,F,30,29,42,508,483,0,0,0
2249.2226305599997,26,65535,44,87,61,1012,F,30,29,36,443,429,0,0,0
2249.4123171769997,26,65535,39,87,61,1036,F,30,29,0,0,0,42,411,395
2249.5737093425,26,65535,36,87,61,1032,F,30,29,0,0,0,42,430,428
2249.7334020365,26,65535,36,87,61,1028,F,30,29,0,0,0,40,466,458
2249.892896893,26,65535,36,87,61,1028,F,30,29,0,0,0,37,498,491
2250.053065392,26,65535,43,87,61,1028,F,30,29,0,0,0,34,455,452
2250.213482406,26,65535,42,87,61,1012,F,30,29,37,529,515,0,0,0
2250.3740082465,26,65535,37,87,61,1036,F,30,29,0,0,0,36,535,454
2250.533972528,26,65535,37,87,61,1028,F,30,29,44,533,519,0,0,0
2250.69315348,26,65535,37,87,61,1024,F,30,29,0,0,0,38,453,450
2250.8532244794997,26,65535,41,87,61,1012,F,30,29,42,548,538,0,0,0
2251.0128289189997,26,65535,46,87,61,1036,T,30,29,38,491,485,0,0,0
2251.1725283315,26,65535,43,87,61,1012,T,30,29,0,0,0,36,574,571
2251.335112575,26,65535,37,87,61,1036,T,30,29,0,0,0,36,630,613
2251.4946881855003,27,504,41,87,46,1028,F,33,29,41,667,653,0,0,0
2251.6581074775,27,668,36,87,46,1032,F,33,29,46,674,661,0,0,0
2251.818648266,27,829,36,87,46,1036,F,33,29,0,0,0,36,502,487
2251.9786041885,27,988,37,87,46,1020,F,33,29,37,433,419,0,0,0
2252.1384161264996,27,1148,36,87,46,1032,F,33,29,0,0,0,34,462,456
2252.2984059805,27,1309,37,87,46,1008,F,33,29,36,494,476,0,0,0
2252.458493673,27,1469,36,87,46,1024,F,33,29,0,0,0,36,410,378
2252.6187507395,27,1629,38,87,46,1028,F,33,29,0,0,0,34,463,456
2252.8131638705,27,1823,39,87,46,1012,F,33,29,37,520,515,0,0,0
2252.9724494835,27,1983,38,87,46,1028,F,33,29,0,0,0,35,504,478
2253.131821971,27,2142,40,87,46,1016,F,33,29,41,386,384,0,0,0
2253.2916323985,27,2302,42,87,46,1012,F,33,29,43,421,409,0,0,0
2253.451061422,27,2462,39,87,46,1044,F,33,29,0,0,0,36,444,433
2253.6106505489997,27,2621,38,87,46,1024,F,33,29,0,0,0,37,539,517
2253.7707121475,27,2782,37,87,46,1032,F,33,29,0,0,0,40,522,516
2253.929908646,27,2940,39,87,46,1016,F,33,29,43,539,523,0,0,0
2254.08982061,27,3101,38,87,46,1020,F,33,29,0,0,0,37,552,547
2254.2498033545,27,3261,39,87,46,1020,F,33,29,0,0,0,37,573,561
2254.4094637575,27,3420,42,87,46,1008,F,33,29,38,651,648,0,0,0
2254.5989026409998,27,3610,45,87,46,1012,F,33,29,39,700,686,0,0,0
2254.75816216,27,3769,46,87,46,1036,T,33,29,39,611,597,0,0,0
2254.9182407895,27,3930,52,87,46,1044,T,33,29,41,598,584,0,0,0
2255.092554457,27,4104,59,87,46,1036,T,33,29,43,683,680,0,0,0
2255.261501978,27,4273,71,87,46,1040,T,33,29,0,0,0,39,831,822
2255.433258548,27,4444,69,87,46,1028,T,33,29,43,957,944,0,0,0
2255.606642012,29,126,53,87,85,1032,F,66,29,0,0,0,42,1117,1102
2255.812483528,29,332,56,87,85,1032,F,66,29,0,0,0,42,1194,1167
2255.9874252655,29,507,39,87,85,1032,F,66,29,0,0,0,42,1327,1313
2256.173523878,29,694,38,87,85,1028,F,66,29,79,836,822,0,0,0
2256.3523918994997,29,872,43,87,85,1028,F,66,29,0,0,0,39,391,375
2256.567307279,29,1087,42,87,85,1040,F,66,29,0,0,0,37,470,422
2256.7482602910004,29,1268,44,87,85,1020,F,66,29,0,0,0,41,509,496
2256.9305249894996,29,1450,41,87,85,1032,F,66,29,44,618,602,0,0,0
2257.136309422,29,1656,44,87,85,1016,F,66,29,45,724,708,0,0,0
2257.3173105325,29,1838,43,87,85,1028,F,66,29,0,0,0,42,633,622
2257.4995621835,29,2020,42,87,85,1024,F,66,29,44,566,558,0,0,0
2257.683177527,29,2203,36,87,85,1028,F,66,29,44,426,406,0,0,0
2257.864061685,29,2385,42,87,85,1016,F,66,29,43,466,454,0,0,0
2258.0447633960002,29,2565,42,87,85,1012,F,66,29,38,519,514,0,0,0
2258.2256711729997,29,2747,40,87,85,1032,F,66,29,0,0,0,40,476,437
2258.4064481180003,29,2927,36,87,85,1028,F,66,29,43,479,457,0,0,0
2258.5894103655,29,3110,36,87,85,1020,F,66,29,42,485,478,0,0,0
2258.7646850185,29,3285,43,87,85,1012,F,66,29,43,578,575,0,0,0
2258.9251611725,29,3446,36,87,85,1028,F,66,29,0,0,0,35,463,432
2259.1177980354996,29,3639,41,87,85,1012,F,66,29,41,435,424,0,0,0
2259.3079851195,29,3829,39,87,85,1012,F,66,29,37,463,460,0,0,0
2259.467733073,29,3989,37,87,85,1032,F,66,29,0,0,0,36,482,458
2259.6284505020003,29,4149,42,87,85,1008,F,66,29,37,450,440,0,0,0
2259.7886813705,29,4310,41,87,85,1012,F,66,29,43,424,417,0,0,0
2259.9775291895003,29,4499,36,87,85,1036,F,66,29,0,0,0,36,329,322
2260.138145135,29,4659,38,87,85,1028,F,66,29,40,405,393,0,0,0
2260.298571133,29,4820,41,87,85,1008,F,66,29,0,0,0,37,489,482
2260.458493409,29,4981,42,87,85,1028,F,66,29,0,0,0,35,402,387
2260.6180623535,29,5140,42,87,85,1028,F,66,29,0,0,0,41,343,341
2260.777344815,29,5299,36,87,85,1032,F,66,29,0,0,0,41,409,406
2260.937215477,29,5459,36,87,85,1016,F,66,29,41,417,407,0,0,0
2261.0965241625,29,5618,44,87,85,1008,F,66,29,39,448,431,0,0,0
2261.256524876,29,5779,36,87,85,1016,F,66,29,36,436,422,0,0,0
2261.4166148080003,29,5939,37,87,85,1028,F,66,29,0,0,0,36,426,393
2261.5760483365,29,6099,36,87,85,1032,F,66,29,0,0,0,37,468,451
2261.7361636064998,29,6258,44,87,85,1016,F,66,29,37,565,555,0,0,0
2261.8952970065,29,6418,39,87,85,1032,F,66,29,0,0,0,35,631,611
2262.054647202,29,6577,37,87,85,1032,F,66,29,0,0,0,35,470,448
2262.2139942205,29,6736,42,87,85,1016,F,66,29,44,503,493,0,0,0
2262.3736132695,29,6896,35,87,85,1040,F,66,29,0,0,0,39,508,499
2262.533704347,29,7057,41,87,85,1036,F,66,29,0,0,0,34,466,462
2262.6932071720003,29,7216,42,87,85,1012,F,66,29,42,485,480,0,0,0
2262.8544026715,29,7377,38,87,85,1040,F,66,29,0,0,0,35,505,490
2263.0146453895004,29,7538,41,87,85,1028,F,66,29,0,0,0,39,499,487
2263.174435062,29,7698,36,87,85,1032,F,66,29,0,0,0,36,541,536
2263.334304474,29,7857,40,87,85,1024,F,66,29,43,588,574,0,0,0
2263.4936474039996,29,8017,36,87,85,1036,F,66,29,42,506,503,0,0,0
2263.6531183805,29,8176,42,87,85,1024,F,66,29,43,580,551,0,0,0
2263.8429030435,29,8366,42,87,85,1012,F,66,29,39,478,444,0,0,0
2264.002568629,29,8526,36,87,85,1032,F,66,29,38,522,509,0,0,0
2264.161907861,29,8685,40,87,85,1016,F,66,29,42,442,438,0,0,0
2264.32169295,29,8845,40,87,85,1020,F,66,29,36,344,333,0,0,0
2264.481456295,29,9005,40,87,85,1036,F,66,29,0,0,0,39,358,348
2264.6415627115002,29,9165,41,87,85,1008,F,66,29,0,0,0,40,399,384
2264.8010350414997,29,9325,35,87,85,1040,F,66,29,0,0,0,38,399,389
2264.9935554735002,29,9518,43,87,85,1032,F,66,29,0,0,0,35,503,494
2265.1542140745,29,9678,40,87,85,1028,F,66,29,0,0,0,40,619,617
2265.3140068724997,29,9838,42,87,85,1020,F,66,29,42,724,696,0,0,0
2265.4737783945,29,9998,37,87,85,1032,F,66,29,0,0,0,34,669,652
2265.634149731,29,10159,35,87,85,1032,F,66,29,0,0,0,39,385,370
2265.7940150545,29,10318,43,87,85,1012,F,66,29,41,435,406,0,0,0
2265.9540444394997,29,10479,40,87,85,1032,F,66,29,0,0,0,37,507,502
2266.1314285355,29,10670,43,87,85,1008,F,66,29,37,573,562,0,0,0
2266.3053630645,29,10830,39,87,85,1028,F,66,29,43,542,517,0,0,0
2266.4656386204997,29,10990,36,87,85,1020,F,66,29,42,460,432,0,0,0
2266.6558689585,29,11181,39,87,85,1048,F,66,29,0,0,0,38,385,378
2266.8240757535,29,11349,42,87,85,1016,F,66,29,0,0,0,35,488,470
2267.016822799,29,11542,36,87,85,1032,F,66,29,0,0,0,35,608,593
2267.1777499665,29,11703,36,87,85,1016,F,66,29,44,611,609,0,0,0
2267.3376298995,29,11862,39,87,85,1020,F,66,29,43,602,597,0,0,0
2267.498145142,29,12023,36,87,85,1028,F,66,29,36,446,432,0,0,0
2267.658964315,29,12184,40,87,85,1040,F,66,29,0,0,0,33,469,467
2267.8189006800003,29,12344,40,87,85,1028,F,66,29,0,0,0,37,477,464
2267.9787655604996,29,12504,42,87,85,1032,F,66,29,0,0,0,35,492,467
2268.1389765075,29,12664,40,87,85,1032,F,66,29,0,0,0,34,468,457
2268.2997265925,29,12825,42,87,85,1004,F,66,29,41,494,489,0,0,0
2268.4601584495,29,12986,43,87,85,1032,F,66,29,0,0,0,37,475,464
2268.6201256735,29,13145,43,87,85,1012,F,66,29,43,444,422,0,0,0
2268.780588338,29,13306,35,87,85,1040,F,66,29,0,0,0,41,521,509
2268.9721619775,29,13498,36,87,85,1024,F,66,29,42,645,614,0,0,0
2269.133553023,29,13659,42,87,85,1012,F,66,29,42,606,592,0,0,0
2269.29394199,29,13820,41,87,85,1016,F,66,29,44,693,689,0,0,0
2269.4542677014997,29,13980,35,87,85,1036,F,66,29,0,0,0,34,673,649
2269.614910834,29,14141,35,87,85,1032,F,66,29,0,0,0,35,625,602
2269.7744476175003,29,14301,36,87,85,1016,F,66,29,42,566,553,0,0,0
2269.933837917,29,14460,35,87,85,1036,F,66,29,0,0,0,34,484,468
2270.0938561045,29,14620,37,87,85,1032,F,66,29,37,424,421,0,0,0
2270.283453607,29,14810,37,87,85,1040,F,66,29,37,409,397,0,0,0
2270.4452699115,29,14972,36,87,85,1036,F,66,29,37,466,458,0,0,0
2270.6081554029997,29,15134,38,87,85,1016,F,66,29,40,480,464,0,0,0
2270.7676772905,29,15294,43,87,85,1016,F,66,29,37,382,376,0,0,0
2270.927182147,29,15454,40,87,85,1032,F,66,29,0,0,0,34,466,452
2271.0881497829996,29,15615,42,87,85,1032,F,66,29,0,0,0,41,405,394
2271.2480263825,29,15775,35,87,85,1044,F,66,29,0,0,0,37,467,456
2271.4080122,29,15934,43,87,85,1012,F,66,29,43,414,398,0,0,0
2271.5681043975,29,16095,41,87,85,1032,F,66,29,0,0,0,35,471,451
2271.7283821150004,29,16255,44,87,85,1012,F,66,29,37,521,517,0,0,0
2271.8882294175,29,16416,41,87,85,1036,T,66,29,0,0,0,38,576,567
2272.048703202,29,16576,41,87,85,1028,T,66,29,43,668,645,0,0,0
2272.2208492235,29,16748,42,87,85,1028,T,66,29,44,528,490,0,0,0
2272.3905128605,29,16918,44,87,85,1008,T,66,29,0,0,0,39,505,479
2272.5614989655,29,17089,49,87,85,1040,T,66,29,42,500,487,0,0,0
2272.7332452755,29,17261,81,87,85,1036,T,66,29,0,0,0,40,628,613
2272.9034432335,31,91,73,87,86,1040,F,72,29,0,0,0,42,681,679
2273.1055463804996,31,293,43,87,86,1032,F,72,29,45,827,812,0,0,0
2273.2816435295,31,470,41,87,86,1036,F,72,29,0,0,0,44,923,884
2273.4502360785,31,638,41,87,86,1040,F,72,29,0,0,0,72,710,705
2273.6300111265,31,818,39,87,86,1032,F,72,29,86,823,813,0,0,0
2273.806131453,31,994,43,87,86,1024,F,72,29,0,0,0,39,512,495
2273.9854250715,31,1174,40,87,86,1024,F,72,29,45,591,571,0,0,0
2274.173433779,31,1362,39,87,86,1028,F,72,29,44,480,463,0,0,0
2274.3603136379998,31,1549,37,87,86,1032,F,72,29,0,0,0,38,541,530
2274.5414674824997,31,1730,37,87,86,1036,F,72,29,0,0,0,38,545,533
2274.723408354,31,1912,41,87,86,1036,F,72,29,0,0,0,41,452,446
2274.9066817195,31,2095,42,87,86,1016,F,72,29,39,414,403,0,0,0
2275.0894746450003,31,2278,41,87,86,1036,F,72,29,0,0,0,40,387,371
2275.295906288,31,2484,36,87,86,1024,F,72,29,42,354,343,0,0,0
2275.4795349905,31,2668,39,87,86,1028,F,72,29,43,471,469,0,0,0
2275.6634658265,31,2852,40,87,86,1036,F,72,29,0,0,0,35,433,417
2275.839307196,31,3028,42,87,86,1020,F,72,29,0,0,0,37,340,331
2275.9999460830004,31,3189,36,87,86,1020,F,72,29,43,433,428,0,0,0
2276.1604349715,31,3349,42,87,86,1004,F,72,29,41,531,522,0,0,0
2276.3214326335,31,3510,41,87,86,1016,F,72,29,44,534,524,0,0,0
2276.4823318585004,31,3671,41,87,86,1028,F,72,29,0,0,0,34,452,446
2276.6631806515,31,3872,42,87,86,1012,F,72,29,42,469,453,0,0,0
2276.84293893,31,4032,36,87,86,1024,F,72,29,41,550,534,0,0,0
2277.0028170655,31,4192,40,87,86,1024,F,72,29,42,571,554,0,0,0
2277.1626896025,31,4352,42,87,86,1032,F,72,29,0,0,0,40,551,546
2277.328670861,31,4518,40,87,86,1032,F,72,29,0,0,0,34,471,455
2277.489118187,31,4679,38,87,86,1032,F,72,29,0,0,0,38,429,410
2277.6493820505,31,4839,37,87,86,1032,F,72,29,0,0,0,36,469,463
2277.810021771,31,5000,43,87,86,1028,F,72,29,0,0,0,40,516,504
2277.9702394365004,31,5160,36,87,86,1020,F,72,29,42,599,590,0,0,0
2278.130528977,31,5321,36,87,86,1024,F,72,29,0,0,0,35,634,627
2278.2904568525,31,5480,36,87,86,1020,F,72,29,43,576,563,0,0,0
2278.452563155,31,5642,36,87,86,1020,F,72,29,37,490,487,0,0,0
2278.6128637109996,31,5802,37,87,86,1012,F,72,29,37,443,436,0,0,0
2278.772745206,31,5963,38,87,86,1012,F,72,29,38,455,436,0,0,0
2278.9331953445,31,6124,41,87,86,1028,F,72,29,0,0,0,34,472,469
2279.0943734485,31,6284,42,87,86,1008,F,72,29,38,411,396,0,0,0
2279.2557133225,31,6446,36,87,86,1024,F,72,29,38,455,438,0,0,0
2279.4160053885,31,6607,39,87,86,1036,F,72,29,0,0,0,41,513,502
2279.576112846,31,6767,44,87,86,1008,F,72,29,43,582,574,0,0,0
2279.735738041,31,6927,40,87,86,1032,F,72,29,0,0,0,35,594,579
2279.8960527110003,31,7087,43,87,86,1020,F,72,29,43,579,542,0,0,0
2280.0598422089997,31,7251,36,87,86,1028,F,72,29,0,0,0,39,454,446
2280.2199056045,31,7411,41,87,86,1016,F,72,29,43,417,408,0,0,0
2280.3799341040003,31,7571,41,87,86,1044,F,72,29,0,0,0,36,433,418
2280.539929453,31,7731,43,87,86,1016,F,72,29,44,415,402,0,0,0
2280.700509096,31,7891,43,87,86,1012,F,72,29,43,496,491,0,0,0
2280.8614055085,31,8052,36,87,86,1028,F,72,29,44,536,511,0,0,0
2281.021738512,31,8213,43,87,86,1028,F,72,29,0,0,0,38,579,575
2281.1818095895,31,8373,41,87,86,1032,F,72,29,0,0,0,38,626,613
2281.343276833,31,8535,44,87,86,1008,F,72,29,36,544,500,0,0,0
2281.506775421,31,8698,41,87,86,1020,F,72,29,43,432,414,0,0,0
2281.6671186065,31,8859,36,87,86,1032,F,72,29,0,0,0,41,528,501
2281.828599183,31,9021,40,87,86,1040,F,72,29,0,0,0,40,436,430
2281.9946543215,31,9187,43,87,86,1028,F,72,29,0,0,0,36,360,346
2282.155196699,31,9347,38,87,86,1032,F,72,29,0,0,0,34,479,473
2282.315400172,31,9507,44,87,86,1004,F,72,29,43,531,523,0,0,0
2282.4758458315,31,9667,36,87,86,1024,F,72,29,44,604,589,0,0,0
2282.6372822155,31,9830,36,87,86,1020,F,72,29,44,434,420,0,0,0
2282.7969404565,31,9989,44,87,86,1012,F,72,29,0,0,0,43,539,522
